  
       XFOIL         Version 6.99
  
 Calculated polar for: ah83150q.dat                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1901   0.00693   0.00170  -0.0665   0.5930   0.0051
  -1.500   0.2489   0.00660   0.00136  -0.0671   0.5904   0.0067
  -1.000   0.3079   0.00643   0.00119  -0.0679   0.5860   0.0084
  -0.500   0.3659   0.00607   0.00104  -0.0686   0.5798   0.0931
   0.000   0.4221   0.00503   0.00091  -0.0696   0.5756   0.4318
   0.500   0.4783   0.00409   0.00089  -0.0704   0.5698   0.7829
   1.000   0.5378   0.00423   0.00100  -0.0713   0.5629   0.7976
   1.500   0.5974   0.00433   0.00111  -0.0721   0.5571   0.8069
   2.000   0.6567   0.00448   0.00122  -0.0730   0.5486   0.8115
   2.500   0.7164   0.00459   0.00131  -0.0740   0.5408   0.8139
   3.000   0.7755   0.00471   0.00139  -0.0749   0.5287   0.8147
   3.500   0.8333   0.00492   0.00149  -0.0757   0.5054   0.8161
   4.000   0.8910   0.00511   0.00161  -0.0765   0.4828   0.8180
   4.500   0.9476   0.00540   0.00180  -0.0771   0.4567   0.8196
   5.000   1.0033   0.00575   0.00204  -0.0776   0.4283   0.8208
   5.500   1.0576   0.00618   0.00235  -0.0779   0.3940   0.8220
   6.000   1.1111   0.00664   0.00269  -0.0781   0.3623   0.8233
   6.500   1.1624   0.00721   0.00311  -0.0780   0.3261   0.8246
   7.000   1.2059   0.00822   0.00379  -0.0767   0.2600   0.8259
   7.500   1.2506   0.00902   0.00440  -0.0755   0.2192   0.8271
   8.000   1.2906   0.00995   0.00512  -0.0736   0.1784   0.8282
   8.500   1.3250   0.01095   0.00594  -0.0707   0.1422   0.8294
   9.000   1.3512   0.01184   0.00674  -0.0663   0.1191   0.8302
   9.500   1.3695   0.01287   0.00773  -0.0609   0.1048   0.8325
  10.000   1.3864   0.01436   0.00919  -0.0563   0.0893   0.8351
