  
       XFOIL         Version 6.99
  
 Calculated polar for: hor04.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0440   0.00628   0.00203  -0.0397   0.8934   0.0062
  -1.500   0.0125   0.00623   0.00169  -0.0396   0.8124   0.0081
  -0.500   0.1272   0.00660   0.00141  -0.0403   0.5918   0.0171
   0.000   0.1847   0.00659   0.00137  -0.0406   0.5481   0.0405
   0.500   0.2433   0.00631   0.00136  -0.0417   0.4417   0.2875
   1.000   0.3016   0.00605   0.00150  -0.0430   0.3034   0.6168
   1.500   0.3543   0.00573   0.00159  -0.0427   0.1403   1.0000
   2.500   0.4688   0.00659   0.00201  -0.0434   0.0348   1.0000
   3.000   0.5258   0.00686   0.00221  -0.0437   0.0262   1.0000
   3.500   0.5827   0.00713   0.00244  -0.0439   0.0196   1.0000
   4.000   0.6394   0.00748   0.00272  -0.0441   0.0109   1.0000
   4.500   0.6962   0.00795   0.00315  -0.0443   0.0045   1.0000
   5.000   0.7527   0.00836   0.00357  -0.0445   0.0037   1.0000
   5.500   0.8091   0.00886   0.00410  -0.0446   0.0030   1.0000
   6.000   0.8652   0.00924   0.00447  -0.0447   0.0028   1.0000
   6.500   0.9210   0.00981   0.00506  -0.0448   0.0011   1.0000
   7.000   0.9767   0.01045   0.00575  -0.0448   0.0007   1.0000
   7.500   1.0321   0.01121   0.00660  -0.0448   0.0006   1.0000
   8.000   1.0869   0.01218   0.00772  -0.0447   0.0006   1.0000
   8.500   1.1408   0.01348   0.00923  -0.0445   0.0005   1.0000
   9.000   1.1932   0.01537   0.01142  -0.0441   0.0005   1.0000
   9.500   1.2423   0.01833   0.01484  -0.0435   0.0005   1.0000
  10.000   1.2833   0.02369   0.02088  -0.0423   0.0006   1.0000
