  
       XFOIL         Version 6.99
  
 Calculated polar for: mh120.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.2975   0.00478   0.00043  -0.1221   0.8286   0.0497
  -1.000   0.3534   0.00404   0.00030  -0.1227   0.8141   0.2977
  -0.500   0.4089   0.00366   0.00030  -0.1230   0.7972   0.4591
   0.000   0.4644   0.00359   0.00034  -0.1231   0.7755   0.5222
   0.500   0.5155   0.00385   0.00042  -0.1220   0.7052   0.5460
   1.000   0.5515   0.00539   0.00085  -0.1182   0.4028   0.5619
   1.500   0.5968   0.00637   0.00121  -0.1164   0.2150   0.5803
   2.000   0.6443   0.00723   0.00158  -0.1149   0.0676   0.6004
   2.500   0.6950   0.00783   0.00197  -0.1139   0.0050   0.6234
   3.000   0.7490   0.00808   0.00232  -0.1135   0.0044   0.6497
   3.500   0.8022   0.00843   0.00278  -0.1129   0.0036   0.6791
   4.000   0.8528   0.00909   0.00364  -0.1117   0.0025   0.7133
   4.500   0.9008   0.01011   0.00491  -0.1098   0.0024   0.7550
   5.000   0.9438   0.01206   0.00722  -0.1068   0.0025   0.8086
   5.500   0.9900   0.01380   0.00934  -0.1046   0.0024   0.8922
   6.000   1.0300   0.01730   0.01336  -0.1007   0.0025   1.0000
   6.500   1.0590   0.02566   0.02249  -0.0948   0.0027   1.0000
   7.000   1.0902   0.03059   0.02786  -0.0904   0.0027   1.0000
   7.500   1.1370   0.03123   0.02860  -0.0891   0.0023   1.0000
   8.000   1.1665   0.03575   0.03341  -0.0850   0.0020   1.0000
   8.500   1.1885   0.04085   0.03882  -0.0805   0.0016   1.0000
   9.000   1.2013   0.04646   0.04473  -0.0756   0.0015   1.0000
   9.500   1.1997   0.05344   0.05199  -0.0697   0.0014   1.0000
  10.000   1.1664   0.06121   0.06003  -0.0607   0.0013   1.0000
