  
       XFOIL         Version 6.99
  
 Calculated polar for: isa571.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2721   0.00676   0.00109  -0.0882   0.4157   0.0371
  -1.500   0.3280   0.00689   0.00105  -0.0881   0.3700   0.0383
  -1.000   0.3844   0.00693   0.00096  -0.0881   0.3395   0.0420
  -0.500   0.4411   0.00696   0.00093  -0.0882   0.3211   0.0447
   0.000   0.4978   0.00701   0.00092  -0.0882   0.3063   0.0472
   0.500   0.5544   0.00707   0.00094  -0.0883   0.2930   0.0491
   1.000   0.6109   0.00713   0.00099  -0.0884   0.2777   0.0615
   1.500   0.6669   0.00725   0.00111  -0.0884   0.2563   0.0978
   2.000   0.7219   0.00751   0.00126  -0.0883   0.2188   0.1061
   2.500   0.7755   0.00796   0.00152  -0.0880   0.1680   0.1103
   3.000   0.8309   0.00816   0.00169  -0.0880   0.1547   0.1186
   3.500   0.8814   0.00681   0.00212  -0.0875   0.1436   1.0000
   4.000   0.9346   0.00738   0.00246  -0.0871   0.0998   1.0000
   4.500   0.9883   0.00786   0.00281  -0.0869   0.0792   1.0000
   5.000   1.0432   0.00813   0.00310  -0.0868   0.0742   1.0000
   5.500   1.0923   0.00920   0.00387  -0.0857   0.0195   1.0000
   6.000   1.1446   0.00979   0.00443  -0.0852   0.0085   1.0000
   6.500   1.1967   0.01036   0.00499  -0.0847   0.0058   1.0000
   7.000   1.2478   0.01103   0.00568  -0.0839   0.0041   1.0000
   7.500   1.2993   0.01159   0.00627  -0.0833   0.0036   1.0000
   8.000   1.3494   0.01227   0.00697  -0.0826   0.0029   1.0000
   8.500   1.3972   0.01319   0.00798  -0.0813   0.0025   1.0000
   9.000   1.4455   0.01395   0.00880  -0.0803   0.0022   1.0000
   9.500   1.4920   0.01485   0.00978  -0.0789   0.0020   1.0000
  10.000   1.5364   0.01589   0.01089  -0.0773   0.0017   1.0000
