  
       XFOIL         Version 6.99
  
 Calculated polar for: hq159.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0092   0.00585   0.00077  -0.0458   0.7134   0.0013
  -1.000   0.1031   0.00540   0.00052  -0.0458   0.6682   0.0904
  -0.500   0.1552   0.00418   0.00034  -0.0458   0.6454   0.4697
   0.000   0.2104   0.00392   0.00035  -0.0458   0.6188   0.5955
   0.500   0.2666   0.00393   0.00038  -0.0458   0.5857   0.6415
   1.000   0.3225   0.00409   0.00044  -0.0458   0.5376   0.6657
   1.500   0.3768   0.00443   0.00056  -0.0456   0.4564   0.6907
   2.000   0.4307   0.00481   0.00072  -0.0453   0.3715   0.7182
   2.500   0.4773   0.00620   0.00119  -0.0441   0.1240   0.7390
   3.000   0.5275   0.00715   0.00171  -0.0432   0.0009   0.7578
   3.500   0.5827   0.00736   0.00193  -0.0430   0.0009   0.7770
   4.000   0.6374   0.00758   0.00221  -0.0428   0.0010   0.8001
   4.500   0.6919   0.00781   0.00250  -0.0425   0.0014   0.8289
   5.500   0.8029   0.00828   0.00342  -0.0422   0.0020   1.0000
   6.000   0.8545   0.00897   0.00418  -0.0413   0.0017   1.0000
