  
       XFOIL         Version 6.99
  
 Calculated polar for: as5045.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0187   0.00433   0.00079  -0.0530   0.6370   0.5775
  -1.500   0.0797   0.00430   0.00076  -0.0540   0.6321   0.5886
  -1.000   0.1405   0.00432   0.00075  -0.0549   0.6252   0.5994
  -0.500   0.2016   0.00430   0.00074  -0.0559   0.6192   0.6057
   0.000   0.2622   0.00433   0.00074  -0.0568   0.6088   0.6117
   0.500   0.3228   0.00438   0.00075  -0.0577   0.5956   0.6149
   1.000   0.3830   0.00448   0.00078  -0.0586   0.5758   0.6172
   1.500   0.4427   0.00463   0.00085  -0.0594   0.5403   0.6230
   2.000   0.5005   0.00507   0.00103  -0.0599   0.4697   0.6267
   2.500   0.5579   0.00555   0.00125  -0.0604   0.3998   0.6289
   3.000   0.6154   0.00599   0.00148  -0.0609   0.3429   0.6309
   3.500   0.6728   0.00640   0.00170  -0.0614   0.2971   0.6322
   4.000   0.7291   0.00692   0.00200  -0.0618   0.2396   0.6347
   4.500   0.7860   0.00734   0.00227  -0.0622   0.2011   0.6383
   5.000   0.8424   0.00777   0.00258  -0.0625   0.1688   0.6408
   5.500   0.8986   0.00821   0.00291  -0.0628   0.1413   0.6431
   6.000   0.9541   0.00869   0.00328  -0.0630   0.1163   0.6452
   6.500   1.0091   0.00920   0.00368  -0.0630   0.0949   0.6470
   7.000   1.0637   0.00971   0.00410  -0.0630   0.0774   0.6482
   7.500   1.1183   0.01018   0.00454  -0.0630   0.0653   0.6518
   8.000   1.1718   0.01073   0.00505  -0.0629   0.0534   0.6550
   8.500   1.2243   0.01134   0.00561  -0.0625   0.0436   0.6578
   9.000   1.2765   0.01192   0.00617  -0.0622   0.0374   0.6602
   9.500   1.3277   0.01256   0.00679  -0.0616   0.0320   0.6622
  10.000   1.3773   0.01327   0.00748  -0.0609   0.0270   0.6637
