  
       XFOIL         Version 6.99
  
 Calculated polar for: sc20010.dat                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2286   0.00609   0.00120   0.0015   0.7150   0.1368
  -1.500  -0.1711   0.00567   0.00104   0.0011   0.7055   0.2154
  -1.000  -0.1137   0.00520   0.00090   0.0007   0.6922   0.3274
  -0.500  -0.0568   0.00461   0.00076   0.0003   0.6721   0.4836
   0.000  -0.0001   0.00422   0.00067   0.0000   0.6213   0.6287
   0.500   0.0565   0.00470   0.00077  -0.0003   0.4607   0.6709
   1.000   0.1136   0.00523   0.00091  -0.0007   0.3183   0.6939
   1.500   0.1710   0.00567   0.00104  -0.0012   0.2137   0.7073
   2.000   0.2286   0.00608   0.00120  -0.0015   0.1357   0.7176
   2.500   0.2861   0.00639   0.00136  -0.0018   0.0888   0.7314
   3.000   0.3438   0.00667   0.00154  -0.0021   0.0628   0.7420
   3.500   0.4016   0.00688   0.00173  -0.0024   0.0519   0.7546
   4.000   0.4593   0.00707   0.00192  -0.0027   0.0451   0.7690
   4.500   0.5168   0.00729   0.00213  -0.0029   0.0393   0.7843
   5.000   0.5740   0.00751   0.00237  -0.0031   0.0339   0.8033
   5.500   0.6307   0.00777   0.00265  -0.0032   0.0271   0.8289
   6.000   0.6864   0.00808   0.00301  -0.0031   0.0198   0.8622
   6.500   0.7408   0.00839   0.00342  -0.0027   0.0159   0.9053
   7.500   0.8486   0.00908   0.00428  -0.0014   0.0134   0.9910
   8.000   0.9073   0.00966   0.00488  -0.0021   0.0125   1.0000
   8.500   0.9621   0.01016   0.00541  -0.0019   0.0121   1.0000
   9.000   1.0163   0.01073   0.00600  -0.0015   0.0117   1.0000
   9.500   1.0699   0.01136   0.00666  -0.0011   0.0114   1.0000
  10.000   1.1228   0.01204   0.00738  -0.0006   0.0110   1.0000
