1.000000000000000000e+00 0.000000000000000000e+00
9.969900000000000428e-01 9.799999999999999684e-04
9.883999999999999453e-01 3.969999999999999571e-03
9.750900000000000123e-01 8.760000000000000425e-03
9.576400000000000468e-01 1.463000000000000064e-02
9.361000000000000432e-01 2.086000000000000007e-02
9.102999999999999980e-01 2.717999999999999930e-02
8.803600000000000314e-01 3.363000000000000017e-02
8.466500000000000137e-01 4.016999999999999738e-02
8.095499999999999918e-01 4.667000000000000315e-02
7.695100000000000273e-01 5.301000000000000156e-02
7.269700000000000051e-01 5.904999999999999832e-02
6.824200000000000266e-01 6.463000000000000689e-02
6.363600000000000367e-01 6.957000000000000683e-02
5.892500000000000515e-01 7.363999999999999713e-02
5.414499999999999869e-01 7.668999999999999428e-02
4.933400000000000007e-01 7.860999999999999932e-02
4.452699999999999991e-01 7.939000000000000223e-02
3.976799999999999780e-01 7.908999999999999364e-02
3.510199999999999987e-01 7.778000000000000191e-02
3.057799999999999963e-01 7.546999999999999542e-02
2.623800000000000021e-01 7.222000000000000641e-02
2.212600000000000122e-01 6.805999999999999550e-02
1.827999999999999903e-01 6.307999999999999718e-02
1.473599999999999910e-01 5.734000000000000208e-02
1.152299999999999991e-01 5.093999999999999917e-02
8.672000000000000541e-02 4.401000000000000051e-02
6.201999999999999874e-02 3.667000000000000121e-02
4.132999999999999868e-02 2.910000000000000087e-02
2.476000000000000076e-02 2.147999999999999909e-02
1.238000000000000038e-02 1.408000000000000050e-02
4.210000000000000200e-03 7.199999999999999803e-03
2.400000000000000061e-04 1.399999999999999986e-03
1.149999999999999981e-03 -2.399999999999999790e-03
7.620000000000000037e-03 -4.470000000000000015e-03
1.974000000000000060e-02 -5.369999999999999774e-03
3.744000000000000106e-02 -5.020000000000000157e-03
6.067999999999999783e-02 -3.510000000000000099e-03
8.935999999999999499e-02 -9.799999999999999684e-04
1.232800000000000007e-01 2.360000000000000119e-03
1.621599999999999986e-01 6.300000000000000044e-03
2.056099999999999872e-01 1.060000000000000005e-02
2.531499999999999861e-01 1.501000000000000077e-02
3.042500000000000204e-01 1.927999999999999853e-02
3.582799999999999874e-01 2.314000000000000085e-02
4.144900000000000251e-01 2.625999999999999862e-02
4.719499999999999806e-01 2.853999999999999940e-02
5.298199999999999577e-01 2.996000000000000052e-02
5.873300000000000187e-01 3.056000000000000036e-02
6.437100000000000044e-01 3.031999999999999973e-02
6.982300000000000173e-01 2.929000000000000006e-02
7.501600000000000490e-01 2.750000000000000014e-02
7.987900000000000000e-01 2.503999999999999976e-02
8.434700000000000530e-01 2.197999999999999954e-02
8.835699999999999665e-01 1.847000000000000031e-02
9.185400000000000231e-01 1.461999999999999932e-02
9.478499999999999703e-01 1.059000000000000045e-02
9.709200000000000053e-01 6.559999999999999859e-03
9.872499999999999609e-01 3.079999999999999839e-03
9.968500000000000139e-01 7.799999999999999859e-04
1.000000000000000000e+00 0.000000000000000000e+00
